class,peak,trough,mean,RMS,Crest_Factor
0,0.46984,-0.41295,0.1469156640625,0.1806869588531761,2.6002983446181407
0,0.46984,-0.41295,0.15463984375,0.1867203034161322,2.516276973655596
0,0.43146,-0.37456,0.1487201171875,0.1811614407948318,2.381632637204708
0,0.43146,-0.37456,0.1456441796875,0.1772021729980599,2.434845988060901
0,0.43202,-0.374,0.148737578125,0.1811586149707625,2.38476100112448
0,0.43202,-0.374,0.14566484375,0.1772003325820454,2.438031541503855
0,0.43202,-0.45077,0.1543687109375,0.184379940534442,2.3430965361402696
0,0.47041,-0.374,0.1493371875,0.1814920226961608,2.5919045532239298
0,0.43142,-0.45137,0.154327265625,0.1843780919973784,2.339865844832227
0,0.46981,-0.3746,0.1493190625,0.1814945500279381,2.5885625762739446
0,0.46981,-0.3746,0.1482637890624999,0.1763458481013322,2.664139842578187
0,0.43142,-0.3746,0.1537388671875,0.1852496396072321,2.328857432136983
0,0.47044,-0.37396,0.1482933203125,0.1763480474921593,2.667679096480592
0,0.43206,-0.37396,0.1537641015624999,0.1852526077319409,2.3322748612812374
0,0.43206,-0.37396,0.14267296875,0.1731651937276946,2.495074158375165
0,0.39368,-0.41235,0.145594453125,0.1763963828994234,2.231791794871814
0,0.43191,-0.37411,0.142664765625,0.1731673693596385,2.494176596879507
0,0.39353,-0.4125,0.145587421875,0.1763959686817913,2.2309466760541827
0,0.43191,-0.4125,0.153606484375,0.1842394305419072,2.3442864468784683
0,0.47029,-0.4125,0.146191171875,0.1815096651954793,2.5909915017115743
0,0.43191,-0.4125,0.153606484375,0.1842394305419072,2.3442864468784683
0,0.47029,-0.4125,0.146191171875,0.1815096651954793,2.5909915017115743
0,0.39353,-0.4125,0.14956171875,0.1792914762749299,2.194917506265337
0,0.43191,-0.4125,0.1611009765625,0.1925685267831217,2.242889880371958
0,0.39402,-0.41201,0.14958890625,0.1792906677193489,2.197660397008369
0,0.4324,-0.41201,0.1611050390625,0.192564457265491,2.2454818824838725
0,0.4324,-0.41201,0.1510274218749999,0.1839962149109663,2.3500483431641976
0,0.4324,-0.41201,0.1547286328125,0.1872225205397727,2.309551216132371
0,0.43124,-0.41317,0.1509362109374999,0.1839982206913374,2.343718316295124
0,0.43124,-0.41317,0.154728203125,0.1872208593500768,2.3033758177214727
0,0.508,-0.41317,0.1520033203125,0.1846235762734966,2.751544576557557
0,0.46962,-0.41317,0.1539698046875,0.1865431919248612,2.5174866750921723
0,0.508,-0.41317,0.1520033203125,0.1846235762734966,2.751544576557557
0,0.46962,-0.41317,0.1539698046875,0.1865431919248612,2.5174866750921723
0,0.46962,-0.37479,0.144207265625,0.1746148506982582,2.689461967994481
0,0.43124,-0.41317,0.14854625,0.1830679881218996,2.355627569976078
0,0.47086,-0.37355,0.1442640624999999,0.1746221896718204,2.696449980869669
0,0.43247,-0.41193,0.1486226953125,0.1830608632576625,2.3624383295477425
0,0.47086,-0.41193,0.148542578125,0.1777186467205608,2.649468745619954
0,0.47086,-0.41193,0.1498012890625,0.1803817342763587,2.610352993272624
0,0.47041,-0.41238,0.1485176171875,0.1777188952709534,2.6469329515176443
0,0.47041,-0.41238,0.149786875,0.1803849705382733,2.607811496691129
0,0.47041,-0.374,0.1477573828125,0.1799617138416616,2.6139448772636587
0,0.43202,-0.45077,0.1539919140625,0.1841102077147424,2.346529317208556
0,0.46958,-0.37483,0.1477526171875,0.1799432906599065,2.6095999371685816
0,0.4312,-0.45159,0.1539415234375,0.184122958567052,2.341913270109495
0,0.46958,-0.37483,0.1483143359375,0.1797418020959596,2.612525269716073
0,0.46958,-0.41321,0.1549631249999999,0.1871119877802963,2.509620070689286
0,0.46996,-0.37445,0.14834046875,0.179745876699926,2.614580142967994
0,0.46996,-0.41283,0.1550034765625,0.187107432699731,2.511712085506454
0,0.43157,-0.45122,0.1501469140625,0.1804979065981878,2.390997259379478
0,0.50834,-0.37445,0.158689296875,0.1884859178799904,2.696965405785177
0,0.43112,-0.45167,0.1501293359375,0.1804956623039647,2.388533854481057
0,0.50789,-0.3749,0.1586646875,0.1884894962176274,2.694526804897377
0,0.46951,-0.3749,0.1538982421874999,0.183133245284726,2.5637616985929035
0,0.46951,-0.41328,0.1526567187499999,0.1856257155415501,2.529337051336002
0,0.46913,-0.37528,0.153895390625,0.1831333479816517,2.561685270161732
0,0.46913,-0.41366,0.1526303515625,0.185623359720236,2.5273219960410893
0,0.46913,-0.37528,0.143233984375,0.1759317300341598,2.666545710139446
0,0.46913,-0.37528,0.1493320703125,0.1812561555969807,2.5882155475210498
0,0.47014,-0.37426,0.1432576171875,0.1759224396207299,2.6724276960549878
0,0.47014,-0.37426,0.14940296875,0.1812702584949989,2.5935859743531537
0,0.43176,-0.37426,0.149028671875,0.1811996011610883,2.382786701700081
0,0.47014,-0.41265,0.1536021875,0.1861573365126929,2.525498101805641
0,0.4327,-0.37333,0.1490735937499999,0.1811903340068117,2.3880964863375818
0,0.47108,-0.41171,0.15363953125,0.18616252298479,2.5304770930639373
0,0.50946,-0.45009,0.148773671875,0.1822096797219483,2.79600952472687
0,0.4327,-0.41171,0.15982859375,0.1917137505236485,2.2570107716223773
0,0.5083,-0.45125,0.1487191796875,0.1822146788464348,2.7895666980176737
0,0.43154,-0.41287,0.1597290234375,0.1917178022297274,2.2509125129804257
0,0.43154,-0.41287,0.1507409765625,0.1853042891066694,2.328818194551267
0,0.46992,-0.45125,0.1586916015625,0.1936847258927265,2.426210935498693
0,0.43184,-0.41257,0.1507572265625,0.185305232206765,2.3304252926768387
0,0.47022,-0.45095,0.158703203125,0.1936875651218025,2.427724256352219
0,0.47022,-0.41257,0.158327109375,0.1901555161818215,2.4728180882766946
0,0.47022,-0.41257,0.156305078125,0.1871588938179434,2.512410660309848
0,0.47116,-0.41163,0.1583415625,0.1901444474254211,2.4779056468887912
0,0.47116,-0.41163,0.1563709765624999,0.1871607429530412,2.517408258622987
0,0.50954,-0.41163,0.156123125,0.1892019418711459,2.6931013231725545
0,0.43277,-0.41163,0.15307890625,0.1829774978950622,2.365154212832192
0,0.50875,-0.41242,0.156086328125,0.1891940136287846,2.689038570735184
0,0.43199,-0.41242,0.1530791015625,0.1829827656726259,2.3608234273432744
0,0.43199,-0.37404,0.1538463671875,0.1832599904517912,2.3572521145232743
0,0.43199,-0.41242,0.1490366796874999,0.1810482133829014,2.386049505423056
0,0.43169,-0.37434,0.1538183984375,0.1832602645925068,2.35561157220795
0,0.43169,-0.41272,0.149027421875,0.1810484056259195,2.3843899564183606
0,0.47007,-0.41272,0.1512765234374999,0.1857315235669066,2.530911236673646
0,0.47007,-0.41272,0.1572723046875,0.1888284178442081,2.4894028418319354
0,0.46928,-0.41351,0.1512515625,0.1857282601616034,2.526702180872616
0,0.46928,-0.41351,0.1572347265624999,0.1888321857920826,2.485169559582972
0,0.46928,-0.45189,0.1510196875,0.1865490516614363,2.515585020778801
0,0.4309,-0.37513,0.1496702734375,0.180656337323755,2.385191720275952
0,0.46969,-0.45148,0.151035390625,0.1865493491847398,2.517778818594891
0,0.43131,-0.37471,0.1496860546875,0.1806604651763478,2.387406672395015
0,0.43131,-0.45148,0.1540414453125,0.186905906009339,2.3076317341114354
0,0.43131,-0.4131,0.149914609375,0.180311217291798,2.392030881262424
0,0.43221,-0.45058,0.1540630859375,0.1868919325240608,2.312619887668808
0,0.43221,-0.4122,0.149943125,0.1803204872776004,2.396899024205829
0,0.50898,-0.37381,0.15443453125,0.1845007623226967,2.7586877885619807
0,0.43221,-0.4122,0.1525767968749999,0.1870547832040957,2.3106065110797784
0,0.50871,-0.37408,0.1544312890624999,0.1845028719024025,2.757192854261341
0,0.43195,-0.41246,0.1525633203125,0.1870531129483598,2.309237163667248
0,0.43195,-0.41246,0.1488930078124999,0.1822993116169549,2.3694549154832143
0,0.47033,-0.37408,0.153764609375,0.1870440537868853,2.514541309802265
0,0.43195,-0.41246,0.1488930078124999,0.1822993116169549,2.3694549154832143
0,0.47033,-0.37408,0.153764609375,0.1870440537868853,2.514541309802265
0,0.50871,-0.37408,0.150311796875,0.1834179518821869,2.773501692608337
0,0.43195,-0.37408,0.1471585156249999,0.1800831592062053,2.398614073098268
0,0.50793,-0.37486,0.1502797265625,0.1834131643514769,2.769321394110226
0,0.43116,-0.37486,0.147151015625,0.1800907351864609,2.394126491590969
0,0.46954,-0.37486,0.1439125,0.1765818984454345,2.659049450332489
0,0.43116,-0.37486,0.1518690625,0.1815400528378655,2.375013079813696
0,0.47011,-0.3743,0.1439303125,0.1765899250382082,2.662156405006025
0,0.43172,-0.3743,0.151877890625,0.1815400599213573,2.3780977057461583
0,0.43172,-0.3743,0.1416019140625,0.1751101343318059,2.4654198436165835
0,0.39334,-0.41268,0.148656796875,0.1791393146604933,2.195721250499713
0,0.4321,-0.37393,0.1416357812499999,0.1751097140388883,2.467595829115678
0,0.39372,-0.41231,0.14864984375,0.1791367715710715,2.19787370592304
0,0.4321,-0.33554,0.1434979687499999,0.1744237720099743,2.4772999403733262
0,0.4321,-0.41231,0.15309375,0.1856993349602725,2.326879630949896
0,0.4318,-0.33584,0.14348390625,0.1744271239972083,2.475532417807398
0,0.4318,-0.41261,0.1530796875,0.1856932790795415,2.325339948437439
0,0.39342,-0.45099,0.1473821484375,0.1778820102217952,2.211690769119696
0,0.47018,-0.41261,0.153679375,0.1855771601336792,2.5336091987899207
0,0.39417,-0.45024,0.1474290234375,0.177872845674981,2.216021217315255
0,0.47093,-0.41186,0.1537028125,0.1855829178414092,2.537571913824717
0,0.47093,-0.41186,0.1538407421875,0.1845253026550068,2.5521161229604514
0,0.43255,-0.37348,0.1473248046875,0.1768672013000237,2.445620198774197
0,0.47063,-0.41216,0.1538360546875,0.1845226209021792,2.5505273971232745
0,0.43225,-0.37378,0.1473177734375,0.1768705066489764,2.4438783389582235
0,0.47063,-0.41216,0.1561777734375,0.190757103192409,2.4671689395770207
0,0.43225,-0.37378,0.149866640625,0.1800566292430662,2.400633632969365
0,0.54631,-0.49001,0.183094609375,0.2273696405721446,2.402739427415576
0,0.54631,-0.56677,0.1850835546874999,0.2281933474368898,2.394066286928412
0,0.54631,-0.45163,0.17018109375,0.2121814834566744,2.574729854368049
0,0.62307,-0.49001,0.1777671484375,0.2247989383446002,2.7716767907723816
0,0.54683,-0.4511,0.17023484375,0.212182511734444,2.5771680970785296
0,0.6236,-0.48949,0.17780921875,0.2248099626959262,2.7738984185655053
0,0.54683,-0.56625,0.1733904296874999,0.2203729996089372,2.481383839991183
0,0.50845,-0.52787,0.181110625,0.2228200037586392,2.2818866862185225
0,0.54803,-0.56505,0.1734362890625,0.2203603058903971,2.4869724054230504
0,0.50965,-0.52667,0.181165859375,0.2228098715816217,2.287376211755055
0,0.54803,-0.48829,0.1830829296875,0.2256254930612687,2.4289365202680453
0,0.54803,-0.52667,0.1821498437499999,0.2243494287361097,2.4427519298238045
0,0.54668,-0.48964,0.1829676171875,0.2256154011886502,2.4230615335647623
0,0.54668,-0.52802,0.18207671875,0.2243519093968224,2.436707587957542
0,0.5083,-0.45125,0.1725457421875,0.2120840635671163,2.396691158452568
0,0.5083,-0.48964,0.16610671875,0.2064757218135766,2.461790643158207
0,0.50796,-0.45159,0.172514375,0.2120792864322061,2.3951419704647856
0,0.50796,-0.48997,0.16608625,0.2064813465243289,2.4600769442393617
0,0.54635,-0.52835,0.1824800390625,0.2270884972034237,2.4058902442363026
0,0.46958,-0.48997,0.1724721874999999,0.2141594463135177,2.1926653625755104
0,0.54605,-0.52865,0.1824491796875,0.2270873896599679,2.40458090084894
0,0.46928,-0.49027,0.1724599218749999,0.2141591892381838,2.1912671675184363
0,0.46928,-0.49027,0.17062125,0.2103790293249008,2.2306405800326368
0,0.50766,-0.52865,0.17387703125,0.2157821270709908,2.352650828365332
0,0.47007,-0.48949,0.1706208984375,0.2103783670695715,2.2344027408699736
0,0.50845,-0.52787,0.1739144140625,0.2157861601640832,2.356267888604978
0,0.47007,-0.52787,0.162224375,0.2021633800431442,2.325198559203359
0,0.47007,-0.4511,0.1598224999999999,0.200073090947018,2.3494913672547835
0,0.47037,-0.52757,0.1622242578125,0.2021596478758727,2.326725461496698
0,0.47037,-0.4508,0.1598317578124999,0.2000747160857585,2.350971722975652
0,0.50875,-0.41242,0.1629126562499999,0.1998555233709466,2.5455888905092823
0,0.47037,-0.48919,0.165831875,0.2063277026926764,2.2797229546078577
0,0.50871,-0.41246,0.162910625,0.1998562942740045,2.545378927633646
0,0.47033,-0.48922,0.1658308203125,0.2063273031411121,2.279533502545372
0,0.47033,-0.41246,0.1555594140625,0.1923971357584277,2.444579011771477
0,0.5471,-0.45084,0.1602026171875,0.1981806948601058,2.760611977802346
0,0.47059,-0.4122,0.1555690234375,0.1923966149660399,2.4459370040531336
0,0.54736,-0.45058,0.1602039062499999,0.1981805087126222,2.761926506070868
0,0.47059,-0.45058,0.1551127734375,0.1916606113161442,2.455329745472645
0,0.50898,-0.4122,0.151149375,0.1888685893518294,2.694889614767326
0,0.46969,-0.45148,0.1550911328124999,0.191667903305227,2.4505407107836343
0,0.50808,-0.4131,0.1511067187499999,0.1888632200040879,2.690200876533836
0,0.46969,-0.4131,0.1521640624999999,0.1893168184696456,2.4809734486178705
0,0.50808,-0.4131,0.1570402734375,0.19413159486846,2.617193766652284
0,0.47003,-0.41276,0.152175546875,0.1893207173872718,2.4827182491523803
0,0.50841,-0.41276,0.15704953125,0.1941322748113705,2.618884471909675
0,0.43165,-0.41276,0.1486532421875,0.1838889479700911,2.3473406355568813
0,0.47003,-0.41276,0.14932890625,0.184456750719342,2.5481854048007624
0,0.43139,-0.41302,0.1486465625,0.1838931511180473,2.345873119130336
0,0.46977,-0.41302,0.14932421875,0.1844565646132071,2.546778429843773
0,0.46977,-0.41302,0.1435490234374999,0.1794821953989709,2.6173626802132013
0,0.46977,-0.41302,0.1501583203125,0.1866462059525571,2.516900879942928
0,0.46999,-0.4128,0.1435534765624999,0.179482705565928,2.618580985382806
0,0.46999,-0.4128,0.1501565624999999,0.1866489150722721,2.518043031849479
0,0.46999,-0.4128,0.1564533984375,0.1896346366690678,2.478397450251567
0,0.43161,-0.4128,0.1465494921875,0.1796537853294584,2.4024542494804173
0,0.47041,-0.41238,0.1564500390625,0.1896315186781245,2.480653022657385
0,0.43202,-0.41238,0.1465654687499999,0.1796507131996002,2.4047775391796296
0,0.43202,-0.374,0.1443091015625,0.1783582749374749,2.422203288024896
0,0.50879,-0.41238,0.1500934765625,0.1855320685060688,2.7423291514876698
0,0.4309,-0.37513,0.144301328125,0.1783604330246762,2.4158945607649702
0,0.50766,-0.41351,0.150024375,0.1855227010347217,2.7363767192295683
0,0.4309,-0.37513,0.147121796875,0.1791420100022779,2.405354277282703
0,0.46928,-0.33674,0.14190203125,0.1732112327094254,2.709293113728089
0,0.43206,-0.37396,0.1471668359375,0.1791393963128382,2.411864776218607
0,0.47044,-0.33558,0.1419108984375,0.1732217306335203,2.7158255392061337
0,0.43206,-0.37396,0.1431917578125,0.1755532559610206,2.461133504102786
0,0.43206,-0.33558,0.1410846484375,0.1720410322525287,2.511377630923564
0,0.43206,-0.37396,0.1431917578125,0.1755532559610206,2.461133504102786
0,0.43206,-0.33558,0.1410846484375,0.1720410322525287,2.511377630923564
0,0.50883,-0.41235,0.139893125,0.1741443604388504,2.9218861794762065
0,0.43206,-0.33558,0.1445411328125,0.1770117797711055,2.4408545044781653
0,0.50785,-0.41332,0.1398629296875,0.1741245653765663,2.916590194506504
0,0.43109,-0.33656,0.1445110546875,0.1770246939375178,2.4351969796493838
0,0.46947,-0.37494,0.140429375,0.1742417131077364,2.694360561696952
0,0.46947,-0.33656,0.1463789453125,0.1790686569894788,2.621731842371408
0,0.46969,-0.37471,0.1404462109374999,0.1742369951040553,2.695696167851714
0,0.46969,-0.33633,0.146387734375,0.1790727167176961,2.62290095671277
0,0.43131,-0.37471,0.13635734375,0.1687765693180817,2.555508751852512
0,0.46969,-0.33633,0.1429723437499999,0.1767283458690024,2.6576947670191604
0,0.43251,-0.37351,0.13636703125,0.1687575230661029,2.562907964882753
0,0.47089,-0.33513,0.143122734375,0.1767540294006759,2.664097681940592
0,0.47089,-0.33513,0.139779765625,0.1706982443753084,2.758610680052867
0,0.43251,-0.37351,0.1399546484375,0.1705398094734316,2.53612339157316
0,0.47003,-0.33599,0.1397265234375,0.1707119257685571,2.753351869729614
0,0.43165,-0.37438,0.1399619140625,0.1705411767348559,2.5310602885723927
0,0.43165,-0.37438,0.1385293359375,0.1708846533701077,2.525972879876567
0,0.39327,-0.37438,0.1426583203125,0.1712707811718132,2.296188511019194
0,0.4315,-0.37453,0.1385223046875,0.1708834031732693,2.5251135685920016
0,0.39312,-0.37453,0.1426571484375,0.1712687461762854,2.295339977530781
0,0.46988,-0.37453,0.1463324609375,0.1759440129334027,2.67062227447237
0,0.4315,-0.41291,0.1479044921875,0.1782775847202106,2.4203828017818245
0,0.47108,-0.37333,0.1463323828125,0.1759234014166837,2.677756320116973
0,0.4327,-0.41171,0.1479137109375,0.1782813100558619,2.427063161384777
0,0.39432,-0.37333,0.1447936718749999,0.175499873731258,2.246839223393517
0,0.39432,-0.33494,0.141605390625,0.1715812212986716,2.298153591724392
0,0.39319,-0.37445,0.144748984375,0.1755064094471516,2.240317041631445
0,0.39319,-0.33607,0.1415163671875,0.1715737806821838,2.2916671675395954
0,0.43157,-0.41283,0.1464716796875,0.1780705185924859,2.423590403460593
0,0.46996,-0.37445,0.1475175,0.1799445818878169,2.6116929727452853
0,0.43187,-0.41253,0.146484921875,0.1780669636901031,2.4253235471100645
0,0.47026,-0.37415,0.1475356640625,0.179949675327272,2.613286182065872
0,0.39349,-0.37415,0.1466324609375,0.1756996336313856,2.2395607313873764
0,0.43187,-0.37415,0.1474585937499999,0.1788335177070248,2.414927612772869
0,0.3936,-0.37404,0.146634765625,0.1756981155410822,2.2402061558137043
0,0.43199,-0.37404,0.1474637890625,0.1788343528120453,2.4155873477732817
0,0.43199,-0.37404,0.1477636718749999,0.1770703086435583,2.4396523805105788
0,0.43199,-0.37404,0.1481313671874999,0.1771301523432434,2.438828140128781
0,0.43232,-0.3737,0.14777703125,0.1770704733754508,2.4415137756103
0,0.43232,-0.3737,0.1481307421875,0.1771342747450451,2.440634375375695
0,0.43232,-0.41208,0.1432786718749999,0.1750400185493306,2.4698352044458995
0,0.43232,-0.3737,0.1509717187499999,0.1801858507533783,2.3993004899797565
0,0.43184,-0.41257,0.14326,0.1750441918822751,2.4670341549546038
0,0.43184,-0.37419,0.150979296875,0.1801874886272975,2.396614788794932
0,0.39345,-0.33581,0.149856171875,0.1801882415719218,2.1835498064004093
0,0.43184,-0.41257,0.1489577734375,0.1801879816124763,2.396608231778423
0,0.39252,-0.33674,0.1498342578124999,0.1801808814893991,2.1784775207856546
0,0.4309,-0.41351,0.14890703125,0.180184341758222,2.3914397654941486
0,0.4309,-0.33674,0.1452005859375,0.1752025895760123,2.4594385336585014
0,0.46928,-0.41351,0.1490705078125,0.1773865337654697,2.6455221263890025
0,0.43225,-0.33539,0.1452115625,0.1752013021922033,2.467162027858693
0,0.47063,-0.41216,0.1491238671874999,0.1773900317174963,2.653080308083516
0,0.43225,-0.37378,0.1495527734375,0.1798632431019207,2.403214756641871
0,0.47063,-0.37378,0.1451474609375,0.1769664919851972,2.6594300125436567
0,0.43247,-0.37355,0.14955015625,0.1798611336168475,2.4044661083993666
0,0.47086,-0.37355,0.145153671875,0.17696753386921,2.660714028755098
0,0.39409,-0.37355,0.1476809375,0.1783477224062589,2.209672176818165
0,0.43247,-0.45032,0.1476812890625,0.1792560672079452,2.4125822168033797
0,0.39304,-0.3746,0.14768109375,0.1783527918901187,2.20372216119918
0,0.43142,-0.45137,0.1476816796875,0.1792506851048187,2.406796937750741
0,0.39304,-0.41298,0.144376796875,0.1762489955911096,2.230026892816096
0,0.43142,-0.41298,0.144065546875,0.1754928385290978,2.458333933258866
0,0.39267,-0.41336,0.1443722265624999,0.176250790662012,2.227904899178609
0,0.43105,-0.41336,0.14404890625,0.1754905349789198,2.456257826393761
0,0.43105,-0.41336,0.1493076953125,0.1791894619736938,2.4055544073416595
0,0.39267,-0.33659,0.1433339453125,0.1725240059190586,2.2760310827945016
0,0.43131,-0.4131,0.1493153125,0.1791909757663419,2.4069850513142548
0,0.39293,-0.33633,0.1433330468749999,0.1725220087318571,2.277564485182366
0,0.43131,-0.37471,0.1446595703125,0.1779373667906509,2.4239428051526146
0,0.43131,-0.37471,0.1370283984375,0.1688364173137067,2.5546028923286377
0,0.43161,-0.37441,0.1446736328125,0.1779378098225701,2.4256227522996827
0,0.43161,-0.37441,0.1370330859375,0.1688360846365214,2.556384797297279
0,0.43161,-0.37441,0.143104140625,0.1735430364019073,2.4870487975123168
0,0.39323,-0.37441,0.1420630078125,0.1719260809401001,2.2872038834934134
0,0.43184,-0.37419,0.14310921875,0.1735421488766309,2.4883868431696663
0,0.39345,-0.37419,0.142058203125,0.1719267264118278,2.288474911443043
0,0.43184,-0.37419,0.1401848046875,0.1702789956712127,2.5360732150066743
0,0.43184,-0.37419,0.146631953125,0.1769002451021125,2.441149811582952
0,0.43169,-0.37434,0.14018484375,0.1702776660822148,2.535212103456762
0,0.43169,-0.37434,0.1466321093749999,0.1769021498376645,2.4402756009248243
0,0.43169,-0.41272,0.1466334375,0.1778342115347536,2.4274856692332007
0,0.43169,-0.33596,0.1448308593749999,0.1752074187860098,2.4638796860950616
0,0.43199,-0.41242,0.146628671875,0.1778313200782732,2.429212130966906
0,0.43199,-0.33566,0.14483546875,0.1752111578834949,2.4655393253393587
0,0.43199,-0.37404,0.1482810937499999,0.1779627503334616,2.4274180927781197
0,0.43199,-0.37404,0.1452795312499999,0.1749528351308217,2.4691797630885923
0,0.43236,-0.37366,0.148281484375,0.1779644830941521,2.4294735246204158
0,0.43236,-0.37366,0.145273984375,0.1749507282378027,2.4713243800409472
0,0.47074,-0.41205,0.14648171875,0.1796867114178348,2.619781932039281
0,0.43236,-0.37366,0.1478845312499999,0.1778789315337647,2.4306419893124334
0,0.47041,-0.41238,0.1464816015625,0.1796849694506593,2.6179707820757505
0,0.43202,-0.374,0.147897109375,0.1778801863329464,2.4287134441796034
0,0.43202,-0.41238,0.1516451171875,0.1822851730708901,2.370022710689633
0,0.39364,-0.41238,0.1481998046875,0.1788398240624921,2.2010757506809564
0,0.43191,-0.4125,0.151650234375,0.1822848571711491,2.369423366826764
0,0.39353,-0.4125,0.1482039453125,0.1788414989843922,2.200440066957524
0,0.43191,-0.37411,0.1498543749999999,0.1809355945970485,2.3870924953262094
0,0.43191,-0.4125,0.14791265625,0.1766175176294632,2.445453915313942
0,0.43232,-0.3737,0.1498511328125,0.1809303436376224,2.3894278389581523
0,0.43232,-0.41208,0.14793484375,0.1766234981004792,2.447692434185952
0,0.43232,-0.45047,0.1499384375,0.1830266250055917,2.3620607110402214
0,0.43232,-0.3737,0.148905,0.1800947157899663,2.4005146297806363
0,0.43184,-0.45095,0.149931015625,0.183031553864781,2.3593746044413315
0,0.43184,-0.37419,0.1488828125,0.1800923413423132,2.397880980286517
0,0.43184,-0.41257,0.1575769140625,0.1883161022421393,2.29316555970734
0,0.35507,-0.37419,0.14378328125,0.1722613139358522,2.061228907915001
0,0.43146,-0.41295,0.157576015625,0.1883163986465829,2.291144069772327
0,0.3547,-0.37456,0.1437828125,0.1722579235364624,2.05912153541616
0,0.43146,-0.37456,0.1547949609374999,0.1861663743816015,2.317604354885263
0,0.39308,-0.37456,0.1454937499999999,0.1767041357573444,2.2245093376862988
0,0.43262,-0.3734,0.1548223046875,0.1861638112248608,2.323867335727529
0,0.39424,-0.3734,0.1455394921875,0.1767103334545249,2.2309957334863766
0,0.43262,-0.41178,0.1510649609375,0.1827090837927622,2.367807834287534
0,0.43262,-0.41178,0.1494932421875,0.1809987333271026,2.3901824728141325
0,0.43251,-0.4119,0.15107421875,0.1827102420244278,2.367190778184042
0,0.43251,-0.4119,0.1494921874999999,0.1809991156206812,2.389569686663047
0,0.47089,-0.4119,0.1506106640625,0.1826807344528546,2.577666448574111
0,0.39413,-0.33513,0.14892796875,0.176021769867217,2.239098040528249
0,0.46984,-0.41295,0.1506024609374999,0.1826779357796204,2.571958118504289
0,0.39308,-0.33618,0.148968984375,0.176020652792151,2.233147041354046
0,0.39308,-0.41295,0.1463376171875,0.177136405522208,2.219080819897966
0,0.39308,-0.41295,0.152112109375,0.1837294966792213,2.139449609913697
0,0.39304,-0.41298,0.146337890625,0.1771357402729083,2.218863338332816
0,0.39304,-0.41298,0.1521132031249999,0.1837294287719716,2.139232689216085
0,0.43142,-0.41298,0.148298671875,0.1795357296112148,2.4029757248556667
0,0.43142,-0.45137,0.1487248828125,0.1783143320434714,2.419435359210631
0,0.43097,-0.41343,0.148319765625,0.1795409901731182,2.400398926086166
0,0.43097,-0.45182,0.1487178515625,0.1783109259930967,2.4169578930720426
0,0.43097,-0.33667,0.147038984375,0.1770061474457702,2.4347741941111805
0,0.43097,-0.37505,0.15066734375,0.1813253766993364,2.376777083522128
0,0.43127,-0.33637,0.147027265625,0.1770057667647264,2.4364742905423973
0,0.43127,-0.37475,0.15067203125,0.1813282291113445,2.3783941535941366
0,0.43127,-0.41313,0.1481937890625,0.1777536094449368,2.426223587508053
0,0.39289,-0.41313,0.14761875,0.1769681520010203,2.220116984652327
0,0.43157,-0.41283,0.1482008203124999,0.1777527242418259,2.427923407873429
0,0.39319,-0.41283,0.14761171875,0.1769665008752539,2.221832934794619
0,0.39319,-0.37445,0.1456592578125,0.1755467517178027,2.239802196010246
0,0.43157,-0.33607,0.14775484375,0.1774092746769634,2.432623665170981
0,0.39342,-0.37423,0.145658046875,0.1755456240131216,2.2411267851974075
0,0.4318,-0.33584,0.1477571484375,0.1774124601024668,2.4338764016383543
0,0.4318,-0.37423,0.151280546875,0.1793884050500651,2.407067501823709
0,0.47018,-0.41261,0.1460328515625,0.1781244497107728,2.6396151722205934
0,0.43195,-0.37408,0.151282890625,0.1793879663192496,2.407909565300917
0,0.47033,-0.41246,0.1460398828125,0.1781236290813472,2.640469444877552
0,0.43195,-0.37408,0.144609921875,0.1752835218719767,2.464293251224646
0,0.39357,-0.37408,0.1430366015624999,0.1721783594363796,2.285827332124309
0,0.43139,-0.37464,0.1446046484375,0.1752826747702389,2.4611103211738823
0,0.39301,-0.37464,0.1430271484374999,0.1721761675456365,2.2826039492128305
0,0.39301,-0.37464,0.1475379687499999,0.1748482972420306,2.2477199160594794
0,0.39301,-0.37464,0.1486526171875,0.178155279736658,2.205996929088667
0,0.39342,-0.37423,0.147532109375,0.1748475752374228,2.250074097200267
0,0.39342,-0.37423,0.1486565234375,0.178156804751592,2.20827938931973
0,0.4318,-0.37423,0.1482069921875,0.1764613283291926,2.4469950673524754
0,0.47018,-0.37423,0.14700734375,0.1781809104555851,2.6387787490691994
0,0.43199,-0.37404,0.1482076171874999,0.1764617551285458,2.4480658694871944
0,0.47037,-0.37404,0.1470084374999999,0.1781796245935895,2.639864131899865
0,0.3936,-0.33566,0.14730828125,0.1745582591992928,2.254834585343955
0,0.43199,-0.37404,0.1468641015625,0.1782544378205894,2.4234459757730797
0,0.39338,-0.33588,0.1473066015625,0.1745599127012431,2.253552914369661
0,0.43176,-0.37426,0.1468555859375,0.1782537502596807,2.4221650280625817
0,0.39338,-0.37426,0.1435567578125,0.1716757728896702,2.2914124304121293
0,0.43176,-0.37426,0.1470048828125,0.1765668511178468,2.445306110781964
0,0.39338,-0.37426,0.1435567578125,0.1716757728896702,2.2914124304121293
0,0.43176,-0.37426,0.1470048828125,0.1765668511178468,2.445306110781964
0,0.43176,-0.37426,0.1491062890625,0.1779312827626071,2.4265547535901635
